Region,Country,State,City,Month,Day,Year,AvgTemperature
Australia/South Pacific,Australia,,Perth,3,29,1995,70.1
Australia/South Pacific,Australia,,Perth,3,30,1995,72.2
Australia/South Pacific,Australia,,Perth,3,31,1995,68
Australia/South Pacific,Australia,,Perth,4,1,1995,68.9
Australia/South Pacific,Australia,,Perth,4,2,1995,68.5
Australia/South Pacific,Australia,,Perth,4,3,1995,64.1
Australia/South Pacific,Australia,,Perth,4,4,1995,66.9
Australia/South Pacific,Australia,,Perth,4,5,1995,72.5
Australia/South Pacific,Australia,,Perth,4,6,1995,75
Australia/South Pacific,Australia,,Perth,4,7,1995,73.6
Australia/South Pacific,Australia,,Perth,4,8,1995,65.6
Australia/South Pacific,Australia,,Perth,4,9,1995,68.9
Australia/South Pacific,Australia,,Perth,4,10,1995,72.6
Australia/South Pacific,Australia,,Perth,4,11,1995,72.1
Australia/South Pacific,Australia,,Perth,4,12,1995,75.9
Australia/South Pacific,Australia,,Perth,4,13,1995,74
Australia/South Pacific,Australia,,Perth,4,14,1995,62.1
Australia/South Pacific,Australia,,Perth,4,15,1995,58.5
Australia/South Pacific,Australia,,Perth,4,16,1995,59.5
Australia/South Pacific,Australia,,Perth,4,17,1995,60.3
Australia/South Pacific,Australia,,Perth,4,18,1995,61.6
Australia/South Pacific,Australia,,Perth,4,19,1995,62.6
Australia/South Pacific,Australia,,Perth,4,20,1995,64.5
Australia/South Pacific,Australia,,Perth,4,21,1995,66.8
Australia/South Pacific,Australia,,Perth,4,22,1995,63.7
Australia/South Pacific,Australia,,Perth,4,23,1995,61.9
Australia/South Pacific,Australia,,Perth,4,24,1995,63.8
Australia/South Pacific,Australia,,Perth,4,25,1995,66.5
Australia/South Pacific,Australia,,Perth,4,26,1995,69.3
Australia/South Pacific,Australia,,Perth,4,27,1995,62.7
Australia/South Pacific,Australia,,Perth,4,28,1995,59.8
Australia/South Pacific,Australia,,Perth,4,29,1995,59.7
Australia/South Pacific,Australia,,Perth,4,30,1995,55.2
Australia/South Pacific,Australia,,Perth,5,1,1995,59.8
Australia/South Pacific,Australia,,Perth,5,2,1995,61.2
Australia/South Pacific,Australia,,Perth,5,3,1995,59.4
Australia/South Pacific,Australia,,Perth,5,4,1995,61.8
Australia/South Pacific,Australia,,Perth,5,5,1995,61.3
Australia/South Pacific,Australia,,Perth,5,6,1995,61.4
Australia/South Pacific,Australia,,Perth,5,7,1995,62
Australia/South Pacific,Australia,,Perth,5,8,1995,66.7
Australia/South Pacific,Australia,,Perth,5,9,1995,70.1
Australia/South Pacific,Australia,,Perth,5,10,1995,68.7
Australia/South Pacific,Australia,,Perth,5,11,1995,63.5
Australia/South Pacific,Australia,,Perth,5,12,1995,59.7
Australia/South Pacific,Australia,,Perth,5,13,1995,58.2
Australia/South Pacific,Australia,,Perth,5,14,1995,59.7
Australia/South Pacific,Australia,,Perth,5,15,1995,59.3
Australia/South Pacific,Australia,,Perth,5,16,1995,63.6
Australia/South Pacific,Australia,,Perth,5,17,1995,59.9
Australia/South Pacific,Australia,,Perth,5,18,1995,56.9
Australia/South Pacific,Australia,,Perth,5,19,1995,57.9
Australia/South Pacific,Australia,,Perth,5,20,1995,61.8
Australia/South Pacific,Australia,,Perth,5,21,1995,62.1
Australia/South Pacific,Australia,,Perth,5,22,1995,61.2
Australia/South Pacific,Australia,,Perth,5,23,1995,48.4
Australia/South Pacific,Australia,,Perth,5,24,1995,52.5
Australia/South Pacific,Australia,,Perth,5,25,1995,54.5
Australia/South Pacific,Australia,,Perth,5,26,1995,56.1
Australia/South Pacific,Australia,,Perth,5,27,1995,55.4
Australia/South Pacific,Australia,,Perth,5,28,1995,53.5
Australia/South Pacific,Australia,,Perth,5,29,1995,53.3
Australia/South Pacific,Australia,,Perth,5,30,1995,55.7
Australia/South Pacific,Australia,,Perth,5,31,1995,55
Australia/South Pacific,Australia,,Perth,6,1,1995,56.1
Australia/South Pacific,Australia,,Perth,6,2,1995,56.3
Australia/South Pacific,Australia,,Perth,6,3,1995,57
Australia/South Pacific,Australia,,Perth,6,4,1995,62.6
Australia/South Pacific,Australia,,Perth,6,5,1995,62.2
Australia/South Pacific,Australia,,Perth,6,6,1995,62
Australia/South Pacific,Australia,,Perth,6,7,1995,57.6
Australia/South Pacific,Australia,,Perth,6,8,1995,50.2
Australia/South Pacific,Australia,,Perth,6,9,1995,47
Australia/South Pacific,Australia,,Perth,6,10,1995,46.2
Australia/South Pacific,Australia,,Perth,6,11,1995,49.5
Australia/South Pacific,Australia,,Perth,6,12,1995,52.1
Australia/South Pacific,Australia,,Perth,6,13,1995,52.4
Australia/South Pacific,Australia,,Perth,6,14,1995,52
Australia/South Pacific,Australia,,Perth,6,15,1995,52.6
Australia/South Pacific,Australia,,Perth,6,16,1995,53.5
Australia/South Pacific,Australia,,Perth,6,17,1995,55.1
Australia/South Pacific,Australia,,Perth,6,18,1995,57.5
Australia/South Pacific,Australia,,Perth,6,19,1995,56.9
Australia/South Pacific,Australia,,Perth,6,20,1995,55.4
Australia/South Pacific,Australia,,Perth,6,21,1995,59.9
Australia/South Pacific,Australia,,Perth,6,22,1995,56.7
Australia/South Pacific,Australia,,Perth,6,23,1995,58.8
Australia/South Pacific,Australia,,Perth,6,24,1995,59.4
Australia/South Pacific,Australia,,Perth,6,25,1995,51
Australia/South Pacific,Australia,,Perth,6,26,1995,53
Australia/South Pacific,Australia,,Perth,6,27,1995,50.9
Australia/South Pacific,Australia,,Perth,6,28,1995,50
Australia/South Pacific,Australia,,Perth,6,29,1995,54.2
Australia/South Pacific,Australia,,Perth,6,30,1995,52.8
Australia/South Pacific,Australia,,Perth,7,1,1995,54.3
Australia/South Pacific,Australia,,Perth,7,2,1995,56.6
Australia/South Pacific,Australia,,Perth,7,3,1995,54.5
Australia/South Pacific,Australia,,Perth,7,4,1995,59.1
Australia/South Pacific,Australia,,Perth,7,5,1995,56.1
Australia/South Pacific,Australia,,Perth,7,6,1995,54.4
Australia/South Pacific,Australia,,Perth,7,7,1995,58.3
Australia/South Pacific,Australia,,Perth,7,8,1995,53.7
Australia/South Pacific,Australia,,Perth,7,9,1995,55.7
Australia/South Pacific,Australia,,Perth,7,10,1995,58
Australia/South Pacific,Australia,,Perth,7,11,1995,62.9
Australia/South Pacific,Australia,,Perth,7,12,1995,57.7
Australia/South Pacific,Australia,,Perth,7,13,1995,56.1
Australia/South Pacific,Australia,,Perth,7,14,1995,55.1
Australia/South Pacific,Australia,,Perth,7,15,1995,49.9
Australia/South Pacific,Australia,,Perth,7,16,1995,50
Australia/South Pacific,Australia,,Perth,7,17,1995,53.7
Australia/South Pacific,Australia,,Perth,7,18,1995,56.6
Australia/South Pacific,Australia,,Perth,7,19,1995,55.1
Australia/South Pacific,Australia,,Perth,7,20,1995,54.8
Australia/South Pacific,Australia,,Perth,7,21,1995,54.5
Australia/South Pacific,Australia,,Perth,7,22,1995,52.1
Australia/South Pacific,Australia,,Perth,7,23,1995,54.9
Australia/South Pacific,Australia,,Perth,7,24,1995,53.6
Australia/South Pacific,Australia,,Perth,7,25,1995,55.7
Australia/South Pacific,Australia,,Perth,7,26,1995,58.4
Australia/South Pacific,Australia,,Perth,7,27,1995,58.8
Australia/South Pacific,Australia,,Perth,7,28,1995,60.1
Australia/South Pacific,Australia,,Perth,7,29,1995,53.1
Australia/South Pacific,Australia,,Perth,7,30,1995,55.3
Australia/South Pacific,Australia,,Perth,7,31,1995,54.3
Australia/South Pacific,Australia,,Perth,8,1,1995,53.4
Australia/South Pacific,Australia,,Perth,8,2,1995,52.5
Australia/South Pacific,Australia,,Perth,8,3,1995,53.5
Australia/South Pacific,Australia,,Perth,8,4,1995,56.4
Australia/South Pacific,Australia,,Perth,8,5,1995,56.6
Australia/South Pacific,Australia,,Perth,8,6,1995,58.1
Australia/South Pacific,Australia,,Perth,8,7,1995,60.5
Australia/South Pacific,Australia,,Perth,8,8,1995,56
Australia/South Pacific,Australia,,Perth,8,9,1995,59
Australia/South Pacific,Australia,,Perth,8,10,1995,60.8
Australia/South Pacific,Australia,,Perth,8,11,1995,58.6
Australia/South Pacific,Australia,,Perth,8,12,1995,57.2
Australia/South Pacific,Australia,,Perth,8,13,1995,53
Australia/South Pacific,Australia,,Perth,8,14,1995,55.9
Australia/South Pacific,Australia,,Perth,8,15,1995,59.8
Australia/South Pacific,Australia,,Perth,8,16,1995,62.9
Australia/South Pacific,Australia,,Perth,8,17,1995,57.1
Australia/South Pacific,Australia,,Perth,8,18,1995,56.2
Australia/South Pacific,Australia,,Perth,8,19,1995,50.9
Australia/South Pacific,Australia,,Perth,8,20,1995,55.8
Australia/South Pacific,Australia,,Perth,8,21,1995,59.5
Australia/South Pacific,Australia,,Perth,8,22,1995,60.3
Australia/South Pacific,Australia,,Perth,8,23,1995,60.8
Australia/South Pacific,Australia,,Perth,8,24,1995,49.8
Australia/South Pacific,Australia,,Perth,8,25,1995,56
Australia/South Pacific,Australia,,Perth,8,26,1995,57
Australia/South Pacific,Australia,,Perth,8,27,1995,60.6
Australia/South Pacific,Australia,,Perth,8,28,1995,59.5
Australia/South Pacific,Australia,,Perth,8,29,1995,56.5
Australia/South Pacific,Australia,,Perth,8,30,1995,48.6
Australia/South Pacific,Australia,,Perth,8,31,1995,54.3
Australia/South Pacific,Australia,,Perth,9,1,1995,54
Australia/South Pacific,Australia,,Perth,9,2,1995,57.6
Australia/South Pacific,Australia,,Perth,9,3,1995,58.4
Australia/South Pacific,Australia,,Perth,9,4,1995,61.5
Australia/South Pacific,Australia,,Perth,9,5,1995,64.1
Australia/South Pacific,Australia,,Perth,9,6,1995,61
Australia/South Pacific,Australia,,Perth,9,7,1995,59
Australia/South Pacific,Australia,,Perth,9,8,1995,59.4
Australia/South Pacific,Australia,,Perth,9,9,1995,54.1
Australia/South Pacific,Australia,,Perth,9,10,1995,56
Australia/South Pacific,Australia,,Perth,9,11,1995,60.5
Australia/South Pacific,Australia,,Perth,9,12,1995,54.5
Australia/South Pacific,Australia,,Perth,9,13,1995,53.8
Australia/South Pacific,Australia,,Perth,9,14,1995,56.3
Australia/South Pacific,Australia,,Perth,9,15,1995,57.2
Australia/South Pacific,Australia,,Perth,9,16,1995,62.5
Australia/South Pacific,Australia,,Perth,9,17,1995,61.8
Australia/South Pacific,Australia,,Perth,9,18,1995,59.1
Australia/South Pacific,Australia,,Perth,9,19,1995,60.3
Australia/South Pacific,Australia,,Perth,9,20,1995,55.7
Australia/South Pacific,Australia,,Perth,9,21,1995,57.1
Australia/South Pacific,Australia,,Perth,9,22,1995,57.8
Australia/South Pacific,Australia,,Perth,9,23,1995,59.9
Australia/South Pacific,Australia,,Perth,9,24,1995,63.3
Australia/South Pacific,Australia,,Perth,9,25,1995,59.1
Australia/South Pacific,Australia,,Perth,9,26,1995,62.7
Australia/South Pacific,Australia,,Perth,9,27,1995,61.3
Australia/South Pacific,Australia,,Perth,9,28,1995,58
Australia/South Pacific,Australia,,Perth,9,29,1995,56.5
Australia/South Pacific,Australia,,Perth,9,30,1995,55.7
Australia/South Pacific,Australia,,Perth,10,1,1995,58
Australia/South Pacific,Australia,,Perth,10,2,1995,59.9
Australia/South Pacific,Australia,,Perth,10,3,1995,62.2
Australia/South Pacific,Australia,,Perth,10,4,1995,59.4
Australia/South Pacific,Australia,,Perth,10,5,1995,58.5
Australia/South Pacific,Australia,,Perth,10,6,1995,58.1
Australia/South Pacific,Australia,,Perth,10,7,1995,59.3
Australia/South Pacific,Australia,,Perth,10,8,1995,62.1
Australia/South Pacific,Australia,,Perth,10,9,1995,57
Australia/South Pacific,Australia,,Perth,10,10,1995,60.6
Australia/South Pacific,Australia,,Perth,10,11,1995,56.6
Australia/South Pacific,Australia,,Perth,10,12,1995,58.3
Australia/South Pacific,Australia,,Perth,10,13,1995,66.4
Australia/South Pacific,Australia,,Perth,10,14,1995,69.7
Australia/South Pacific,Australia,,Perth,10,15,1995,66.3
Australia/South Pacific,Australia,,Perth,10,16,1995,72.3
Australia/South Pacific,Australia,,Perth,10,17,1995,63.3
Australia/South Pacific,Australia,,Perth,10,18,1995,63.7
Australia/South Pacific,Australia,,Perth,10,19,1995,57.7
Australia/South Pacific,Australia,,Perth,10,20,1995,59.4
Australia/South Pacific,Australia,,Perth,10,21,1995,61
Australia/South Pacific,Australia,,Perth,10,22,1995,61.6
Australia/South Pacific,Australia,,Perth,10,23,1995,66.2
Australia/South Pacific,Australia,,Perth,10,24,1995,67.1
Australia/South Pacific,Australia,,Perth,10,25,1995,65.1
Australia/South Pacific,Australia,,Perth,10,26,1995,67.9
Australia/South Pacific,Australia,,Perth,10,27,1995,67
Australia/South Pacific,Australia,,Perth,10,28,1995,67.6
Australia/South Pacific,Australia,,Perth,10,29,1995,68.4
Australia/South Pacific,Australia,,Perth,10,30,1995,64.8
Australia/South Pacific,Australia,,Perth,10,31,1995,63.5
Australia/South Pacific,Australia,,Perth,11,1,1995,60.8
Australia/South Pacific,Australia,,Perth,11,2,1995,60.6
Australia/South Pacific,Australia,,Perth,11,3,1995,63.9
Australia/South Pacific,Australia,,Perth,11,4,1995,72.5
Australia/South Pacific,Australia,,Perth,11,5,1995,69.7
Australia/South Pacific,Australia,,Perth,11,6,1995,65.8
Australia/South Pacific,Australia,,Perth,11,7,1995,61.3
Australia/South Pacific,Australia,,Perth,11,8,1995,52.5
Australia/South Pacific,Australia,,Perth,11,9,1995,57.2
Australia/South Pacific,Australia,,Perth,11,10,1995,62.1
Australia/South Pacific,Australia,,Perth,11,11,1995,62.3
Australia/South Pacific,Australia,,Perth,11,12,1995,61.3
Australia/South Pacific,Australia,,Perth,11,13,1995,66.1
Australia/South Pacific,Australia,,Perth,11,14,1995,72.4
Australia/South Pacific,Australia,,Perth,11,15,1995,66.2
Australia/South Pacific,Australia,,Perth,11,16,1995,65.8
Australia/South Pacific,Australia,,Perth,11,17,1995,66.6
Australia/South Pacific,Australia,,Perth,11,18,1995,69
Australia/South Pacific,Australia,,Perth,11,19,1995,65.8
Australia/South Pacific,Australia,,Perth,11,20,1995,68.7
Australia/South Pacific,Australia,,Perth,11,21,1995,72.5
Australia/South Pacific,Australia,,Perth,11,22,1995,70.7
Australia/South Pacific,Australia,,Perth,11,23,1995,71.6
Australia/South Pacific,Australia,,Perth,11,24,1995,68.7
Australia/South Pacific,Australia,,Perth,11,25,1995,66.1
Australia/South Pacific,Australia,,Perth,11,26,1995,65.2
Australia/South Pacific,Australia,,Perth,11,27,1995,62.1
Australia/South Pacific,Australia,,Perth,11,28,1995,62.4
Australia/South Pacific,Australia,,Perth,11,29,1995,65.3
Australia/South Pacific,Australia,,Perth,11,30,1995,65.1
Australia/South Pacific,Australia,,Perth,12,1,1995,70.1
Australia/South Pacific,Australia,,Perth,12,2,1995,70
Australia/South Pacific,Australia,,Perth,12,3,1995,63.3
Australia/South Pacific,Australia,,Perth,12,4,1995,67.4
Australia/South Pacific,Australia,,Perth,12,5,1995,74.8
Australia/South Pacific,Australia,,Perth,12,6,1995,72.9
Australia/South Pacific,Australia,,Perth,12,7,1995,68.2
Australia/South Pacific,Australia,,Perth,12,8,1995,65.5
Australia/South Pacific,Australia,,Perth,12,9,1995,68.6
Australia/South Pacific,Australia,,Perth,12,10,1995,71.1
Australia/South Pacific,Australia,,Perth,12,11,1995,76.7
Australia/South Pacific,Australia,,Perth,12,12,1995,76.1
Australia/South Pacific,Australia,,Perth,12,13,1995,72.5
Australia/South Pacific,Australia,,Perth,12,14,1995,70.6
Australia/South Pacific,Australia,,Perth,12,15,1995,65.8
Australia/South Pacific,Australia,,Perth,12,16,1995,67.8
Australia/South Pacific,Australia,,Perth,12,17,1995,69.2
Australia/South Pacific,Australia,,Perth,12,18,1995,73.2
Australia/South Pacific,Australia,,Perth,12,19,1995,66.9
Australia/South Pacific,Australia,,Perth,12,20,1995,66
Australia/South Pacific,Australia,,Perth,12,21,1995,69.4
Australia/South Pacific,Australia,,Perth,12,22,1995,71.6
Australia/South Pacific,Australia,,Perth,12,23,1995,73.2
Australia/South Pacific,Australia,,Perth,12,24,1995,73.9
Australia/South Pacific,Australia,,Perth,12,25,1995,73.8
Australia/South Pacific,Australia,,Perth,12,26,1995,73.7
Australia/South Pacific,Australia,,Perth,12,27,1995,78.1
Australia/South Pacific,Australia,,Perth,12,28,1995,74.1
Australia/South Pacific,Australia,,Perth,12,29,1995,73
Australia/South Pacific,Australia,,Perth,12,30,1995,73.7
Australia/South Pacific,Australia,,Perth,12,31,1995,74.5
Australia/South Pacific,Australia,,Perth,1,1,1996,80.6
Australia/South Pacific,Australia,,Perth,1,2,1996,84.7
Australia/South Pacific,Australia,,Perth,1,3,1996,71.3
Australia/South Pacific,Australia,,Perth,1,4,1996,68.4
Australia/South Pacific,Australia,,Perth,1,5,1996,72.3
Australia/South Pacific,Australia,,Perth,1,6,1996,78.4
Australia/South Pacific,Australia,,Perth,1,7,1996,81
Australia/South Pacific,Australia,,Perth,1,8,1996,78.7
Australia/South Pacific,Australia,,Perth,1,9,1996,72.5
Australia/South Pacific,Australia,,Perth,1,10,1996,74
Australia/South Pacific,Australia,,Perth,1,11,1996,73.2
Australia/South Pacific,Australia,,Perth,1,12,1996,70.1
Australia/South Pacific,Australia,,Perth,1,13,1996,67.4
Australia/South Pacific,Australia,,Perth,1,14,1996,70.3
Australia/South Pacific,Australia,,Perth,1,15,1996,77.6
Australia/South Pacific,Australia,,Perth,1,16,1996,86
Australia/South Pacific,Australia,,Perth,1,17,1996,83.5
Australia/South Pacific,Australia,,Perth,1,18,1996,73.3
Australia/South Pacific,Australia,,Perth,1,19,1996,71
Australia/South Pacific,Australia,,Perth,1,20,1996,72.7
Australia/South Pacific,Australia,,Perth,1,21,1996,79.3
Australia/South Pacific,Australia,,Perth,1,22,1996,86
Australia/South Pacific,Australia,,Perth,1,23,1996,76.4
Australia/South Pacific,Australia,,Perth,1,24,1996,75.4
Australia/South Pacific,Australia,,Perth,1,25,1996,72.4
Australia/South Pacific,Australia,,Perth,1,26,1996,70.2
Australia/South Pacific,Australia,,Perth,1,27,1996,70.4
Australia/South Pacific,Australia,,Perth,1,28,1996,71.8
Australia/South Pacific,Australia,,Perth,1,29,1996,68.6
Australia/South Pacific,Australia,,Perth,1,30,1996,65.3
Australia/South Pacific,Australia,,Perth,1,31,1996,71.7
Australia/South Pacific,Australia,,Perth,2,1,1996,80.4
Australia/South Pacific,Australia,,Perth,2,2,1996,85.3
Australia/South Pacific,Australia,,Perth,2,3,1996,81.2
Australia/South Pacific,Australia,,Perth,2,4,1996,81.3
Australia/South Pacific,Australia,,Perth,2,5,1996,77.8
Australia/South Pacific,Australia,,Perth,2,6,1996,83.5
Australia/South Pacific,Australia,,Perth,2,7,1996,80.8
Australia/South Pacific,Australia,,Perth,2,8,1996,84.1
Australia/South Pacific,Australia,,Perth,2,9,1996,87.6
Australia/South Pacific,Australia,,Perth,2,10,1996,88.5
Australia/South Pacific,Australia,,Perth,2,11,1996,89.2
Australia/South Pacific,Australia,,Perth,2,12,1996,84.4
Australia/South Pacific,Australia,,Perth,2,13,1996,79.3
Australia/South Pacific,Australia,,Perth,2,14,1996,81.3
Australia/South Pacific,Australia,,Perth,2,15,1996,86.5
